init,     2026-04-23 11:48:26.671955
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=54, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     54
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, -5.405536,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  566, 19479, 62.967360,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.030, speed 20.833, term collision
train,    567, 19481, -45.000000,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.550, speed 22.688, term collision
train_t,  567, 19481, -45.000000,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.550, speed 22.688, term collision
train,    568, 19587, 148.535116,  106, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.850, speed 25.552, term success
train_t,  568, 19587, 148.535116,  106, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.850, speed 25.552, term success
train,    569, 19707, 48.561247,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.451, speed 23.131, term success
train_t,  569, 19707, 48.561247,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.451, speed 23.131, term success
train,    570, 19720, -28.198684,   13, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.678, term collision
train_t,  570, 19720, -28.198684,   13, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.678, term collision
train,    571, 19756, -1.559825,   36, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.117, speed 26.289, term collision
train_t,  571, 19756, -1.559825,   36, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.117, speed 26.289, term collision
train,    572, 19768, 34.604534,   12, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.357, speed 23.565, term collision
train_t,  572, 19768, 34.604534,   12, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.357, speed 23.565, term collision
train,    573, 19781, -23.997479,   13, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.128, speed 25.837, term collision
train_t,  573, 19781, -23.997479,   13, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.128, speed 25.837, term collision
train,    574, 19901, -15.000000,  120, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 28.020, term success
train_t,  574, 19901, -15.000000,  120, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 28.020, term success
train,    575, 19933, 81.543962,   32, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.821, speed 20.669, term success
train_t,  575, 19933, 81.543962,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.821, speed 20.669, term success
train,    576, 19947, 69.293622,   14, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.113, speed 20.828, term collision
train_t,  576, 19947, 69.293622,   14, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.113, speed 20.828, term collision
train,    577, 20043, 109.924570,   96, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 20.495, term collision
train_t,  577, 20043, 109.924570,   96, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 20.495, term collision
train,    578, 20106, 145.000000,   63, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.516, speed 22.155, term collision
train_t,  578, 20106, 145.000000,   63, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.516, speed 22.155, term collision
train,    579, 20108, -11.131826,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.790, term collision
train_t,  579, 20108, -11.131826,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.790, term collision
train,    580, 20204, 120.456159,   96, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.661, speed 24.221, term success
train_t,  580, 20204, 120.456159,   96, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.661, speed 24.221, term success
train,    581, 20257, 77.615751,   53, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.062, speed 24.617, term collision
train_t,  581, 20257, 77.615751,   53, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.062, speed 24.617, term collision
train,    582, 20313, 39.816612,   56, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.338, speed 19.789, term collision
train_t,  582, 20313, 39.816612,   56, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.338, speed 19.789, term collision
train,    583, 20433, 225.000000,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.807, term success
train_t,  583, 20433, 225.000000,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.807, term success
train,    584, 20503, 57.262944,   70, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.699, speed 20.508, term collision
train_t,  584, 20503, 57.262944,   70, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.699, speed 20.508, term collision
train,    585, 20599, 64.150781,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.746, speed 23.720, term collision
train_t,  585, 20599, 64.150781,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.746, speed 23.720, term collision
train,    586, 20654, -16.542348,   55, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.625, speed 21.624, term collision
train_t,  586, 20654, -16.542348,   55, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.625, speed 21.624, term collision
train,    587, 20700, 23.059614,   46, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.650, speed 22.039, term collision
train_t,  587, 20700, 23.059614,   46, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.650, speed 22.039, term collision
train,    588, 20732, -6.029232,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.667, speed 19.500, term success
train_t,  588, 20732, -6.029232,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.667, speed 19.500, term success
train,    589, 20755, 122.942108,   23, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.374, speed 27.888, term collision
train_t,  589, 20755, 122.942108,   23, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.374, speed 27.888, term collision
train,    590, 20859, 220.106798,  104, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.765, term success
train_t,  590, 20859, 220.106798,  104, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.765, term success
train,    591, 20904, -45.000000,   45, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.030, speed 22.183, term collision
train_t,  591, 20904, -45.000000,   45, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.030, speed 22.183, term collision
train,    592, 20988, 166.093193,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.936, speed 24.215, term success
train_t,  592, 20988, 166.093193,   84, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.936, speed 24.215, term success
train,    593, 21030, 11.682280,   42, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.290, speed 22.192, term collision
train_t,  593, 21030, 11.682280,   42, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.290, speed 22.192, term collision
train,    594, 21037, 26.206121,    7, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.638, speed 23.452, term collision
train_t,  594, 21037, 26.206121,    7, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.638, speed 23.452, term collision
train,    595, 21039, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.915, term collision
train_t,  595, 21039, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.915, term collision
train,    596, 21074, 3.618262,   35, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.404, speed 19.204, term collision
train_t,  596, 21074, 3.618262,   35, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.404, speed 19.204, term collision
train,    597, 21194, 3.439485,  120, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.251, speed 27.066, term success
train_t,  597, 21194, 3.439485,  120, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.251, speed 27.066, term success
train,    598, 21209, -45.000000,   15, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.148, speed 22.659, term collision
train_t,  598, 21209, -45.000000,   15, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.148, speed 22.659, term collision
train,    599, 21225, 50.878112,   16, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.175, term collision
train_t,  599, 21225, 50.878112,   16, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.175, term collision
train,    600, 21227, -44.874669,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.249, speed 20.481, term collision
train_t,  600, 21227, -44.874669,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.249, speed 20.481, term collision
update,   600,   12,  21227, -30.000000, -0.000000
val,      600, 0.000000, 0.5187,  17.0445,   0.3254, 0.1809,  20.7170, timeout 0.0000, progress 0.2681, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:10/20|success:10/20
val_t,    600, 21227, 0.000000, 0.5187,  17.0445,   0.3254, 0.1809,  20.7170, timeout 0.0000, progress 0.2681, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:10/20|success:10/20
train,    601, 21347, 59.169665,  120, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.880, speed 21.079, term success
train_t,  601, 21347, 59.169665,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.880, speed 21.079, term success
train,    602, 21364, 76.540484,   17, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.148, speed 23.050, term collision
train_t,  602, 21364, 76.540484,   17, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.148, speed 23.050, term collision
train,    603, 21375, 68.080706,   11, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.506, speed 19.551, term collision
train_t,  603, 21375, 68.080706,   11, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.506, speed 19.551, term collision
train,    604, 21379, -0.714988,    4, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.497, speed 21.366, term collision
train_t,  604, 21379, -0.714988,    4, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.497, speed 21.366, term collision
train,    605, 21436, 86.983882,   57, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.834, speed 23.953, term success
train_t,  605, 21436, 86.983882,   57, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.834, speed 23.953, term success
train,    606, 21438, 25.616073,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.941, term collision
train_t,  606, 21438, 25.616073,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.941, term collision
train,    607, 21493, 107.174862,   55, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.189, speed 25.703, term collision
train_t,  607, 21493, 107.174862,   55, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.189, speed 25.703, term collision
train,    608, 21495, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.201, term collision
train_t,  608, 21495, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.201, term collision
train,    609, 21584, 161.395988,   89, 0.00,   19, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train_t,  609, 21584, 161.395988,   89, 0.00,   18, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train,    610, 21592, 24.465531,    8, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.187, speed 24.584, term collision
train_t,  610, 21592, 24.465531,    8, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.187, speed 24.584, term collision
train,    611, 21607, -41.452484,   15, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.022, speed 23.343, term collision
train_t,  611, 21607, -41.452484,   15, 1.00,    0, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.022, speed 23.343, term collision
train,    612, 21675, 92.478086,   68, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.441, speed 26.873, term collision
train_t,  612, 21675, 92.478086,   68, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.441, speed 26.873, term collision
train,    613, 21743, 154.032818,   68, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.709, speed 25.480, term success
train_t,  613, 21743, 154.032818,   68, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.709, speed 25.480, term success
train,    614, 21829, -15.000000,   86, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.302, speed 22.150, term success
train_t,  614, 21829, -15.000000,   86, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.302, speed 22.150, term success
train,    615, 21831, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  615, 21831, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    616, 21850, 14.333220,   19, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.481, speed 25.387, term collision
train_t,  616, 21850, 14.333220,   19, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.481, speed 25.387, term collision
train,    617, 21897, 47.310698,   47, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.468, speed 24.440, term collision
train_t,  617, 21897, 47.310698,   47, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.468, speed 24.440, term collision
train,    618, 21929, 96.568292,   32, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.080, speed 19.998, term collision
train_t,  618, 21929, 96.568292,   32, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.080, speed 19.998, term collision
train,    619, 21979, -45.000000,   50, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.152, speed 18.500, term collision
train_t,  619, 21979, -45.000000,   50, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.152, speed 18.500, term collision
train,    620, 21981, 21.058311,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.098, speed 21.646, term collision
train_t,  620, 21981, 21.058311,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.098, speed 21.646, term collision
train,    621, 22051, 92.738447,   70, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.716, speed 23.439, term success
train_t,  621, 22051, 92.738447,   70, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.716, speed 23.439, term success
train,    622, 22085, 15.607538,   34, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.272, speed 20.485, term collision
train_t,  622, 22085, 15.607538,   34, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.272, speed 20.485, term collision
train,    623, 22117, 38.806880,   32, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.328, speed 25.291, term success
train_t,  623, 22117, 38.806880,   32, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.328, speed 25.291, term success
train,    624, 22119, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.100, speed 20.629, term collision
train_t,  624, 22119, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.100, speed 20.629, term collision
train,    625, 22144, 120.484875,   25, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.482, speed 26.978, term collision
train_t,  625, 22144, 120.484875,   25, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.482, speed 26.978, term collision
train,    626, 22228, 120.027117,   84, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.945, term collision
train_t,  626, 22228, 120.027117,   84, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.945, term collision
train,    627, 22307, 161.368622,   79, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.491, speed 24.172, term success
train_t,  627, 22307, 161.368622,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.491, speed 24.172, term success
train,    628, 22348, 87.689011,   41, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.461, speed 23.358, term collision
train_t,  628, 22348, 87.689011,   41, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.461, speed 23.358, term collision
train,    629, 22370, 29.726796,   22, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.625, speed 23.575, term collision
train_t,  629, 22370, 29.726796,   22, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.625, speed 23.575, term collision
