init,     2026-04-23 11:48:26.766157
note,     ILLUSTRATIVE DEMO LOG - ours dense, slightly better than baseline dense demo; not experimental data
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=55, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     55
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, 52.907861,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.563, term collision
train,    744, 27936, 52.602683,   47, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.549, term collision
train_t,  744, 27936, 52.602683,   47, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.549, term collision
train,    745, 27990, 113.067415,   54, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.732, speed 21.704, term collision
train_t,  745, 27990, 113.067415,   54, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.732, speed 21.704, term collision
train,    746, 28029, 145.000000,   39, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.332, speed 23.673, term collision
train_t,  746, 28029, 145.000000,   39, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.332, speed 23.673, term collision
train,    747, 28070, 44.859722,   41, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.459, term collision
train_t,  747, 28070, 44.859722,   41, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.459, term collision
train,    748, 28095, -9.422598,   25, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.198, speed 18.500, term collision
train_t,  748, 28095, -9.422598,   25, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.198, speed 18.500, term collision
train,    749, 28177, 47.565731,   82, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.764, speed 22.800, term success
train_t,  749, 28177, 47.565731,   82, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.764, speed 22.800, term success
train,    750, 28211, 128.806423,   34, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.333, speed 24.179, term collision
train_t,  750, 28211, 128.806423,   34, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.333, speed 24.179, term collision
update,   750,   15,  28211, 162.380986, -0.000000
train,    751, 28283, 0.695498,   72, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.567, speed 20.328, term collision
train_t,  751, 28283, 0.695498,   72, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.567, speed 20.328, term collision
train,    752, 28285, 59.489593,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.083, speed 21.047, term collision
train_t,  752, 28285, 59.489593,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.083, speed 21.047, term collision
train,    753, 28287, -39.002310,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.079, speed 23.625, term collision
train_t,  753, 28287, -39.002310,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.079, speed 23.625, term collision
train,    754, 28330, 9.803413,   43, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.282, speed 25.733, term collision
train_t,  754, 28330, 9.803413,   43, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.282, speed 25.733, term collision
train,    755, 28400, 77.098183,   70, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.311, speed 18.500, term collision
train_t,  755, 28400, 77.098183,   70, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.311, speed 18.500, term collision
train,    756, 28402, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.021, speed 21.665, term collision
train_t,  756, 28402, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.021, speed 21.665, term collision
train,    757, 28425, 46.597191,   23, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.460, speed 18.500, term collision
train_t,  757, 28425, 46.597191,   23, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.460, speed 18.500, term collision
train,    758, 28545, 116.845354,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.572, speed 27.955, term success
train_t,  758, 28545, 116.845354,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.572, speed 27.955, term success
train,    759, 28601, 98.629098,   56, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 19.500, term success
train_t,  759, 28601, 98.629098,   56, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 19.500, term success
train,    760, 28603, 59.310853,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.270, speed 20.350, term collision
train_t,  760, 28603, 59.310853,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.270, speed 20.350, term collision
train,    761, 28605, 13.350267,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.801, term collision
train_t,  761, 28605, 13.350267,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.801, term collision
train,    762, 28607, 91.044164,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.138, speed 26.658, term collision
train_t,  762, 28607, 91.044164,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.138, speed 26.658, term collision
train,    763, 28713, 58.173469,  106, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.311, speed 23.245, term success
train_t,  763, 28713, 58.173469,  106, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.311, speed 23.245, term success
train,    764, 28802, 90.681428,   89, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.332, speed 26.800, term success
train_t,  764, 28802, 90.681428,   89, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.332, speed 26.800, term success
train,    765, 28804, 59.920492,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.176, term collision
train_t,  765, 28804, 59.920492,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.176, term collision
train,    766, 28814, 68.760062,   10, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.017, speed 22.991, term collision
train_t,  766, 28814, 68.760062,   10, 1.00,    0, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.017, speed 22.991, term collision
train,    767, 28933, 87.773866,  119, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 20.930, term success
train_t,  767, 28933, 87.773866,  119, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 20.930, term success
train,    768, 28998, -6.095014,   65, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.537, term success
train_t,  768, 28998, -6.095014,   65, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.537, term success
train,    769, 29000, -32.866549,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.457, term collision
train_t,  769, 29000, -32.866549,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.457, term collision
train,    770, 29040, 145.000000,   40, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.489, speed 26.174, term collision
train_t,  770, 29040, 145.000000,   40, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.489, speed 26.174, term collision
train,    771, 29042, 63.906373,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.285, speed 25.826, term collision
train_t,  771, 29042, 63.906373,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.285, speed 25.826, term collision
train,    772, 29054, 121.455112,   12, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.520, speed 18.500, term collision
train_t,  772, 29054, 121.455112,   12, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.520, speed 18.500, term collision
train,    773, 29117, 108.820354,   63, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.074, term success
train_t,  773, 29117, 108.820354,   63, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.074, term success
train,    774, 29170, -8.103528,   53, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.515, speed 18.500, term collision
train_t,  774, 29170, -8.103528,   53, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.515, speed 18.500, term collision
train,    775, 29172, 0.595005,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.504, term collision
train_t,  775, 29172, 0.595005,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.504, term collision
train,    776, 29174, 29.872372,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.829, term collision
train_t,  776, 29174, 29.872372,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.829, term collision
train,    777, 29237, -45.000000,   63, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 23.742, term collision
train_t,  777, 29237, -45.000000,   63, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 23.742, term collision
train,    778, 29333, 35.525675,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 21.266, term collision
train_t,  778, 29333, 35.525675,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 21.266, term collision
train,    779, 29338, 25.325475,    5, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.126, speed 24.641, term collision
train_t,  779, 29338, 25.325475,    5, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.126, speed 24.641, term collision
train,    780, 29340, 21.331792,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  780, 29340, 21.331792,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    781, 29353, 22.704480,   13, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.830, term collision
train_t,  781, 29353, 22.704480,   13, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.830, term collision
train,    782, 29363, 111.450096,   10, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.386, speed 19.095, term collision
train_t,  782, 29363, 111.450096,   10, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.386, speed 19.095, term collision
train,    783, 29424, -36.128319,   61, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.525, speed 19.149, term collision
train_t,  783, 29424, -36.128319,   61, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.525, speed 19.149, term collision
train,    784, 29504, 62.493336,   80, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.201, speed 27.031, term collision
train_t,  784, 29504, 62.493336,   80, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.201, speed 27.031, term collision
train,    785, 29512, -27.900317,    8, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.102, speed 27.902, term collision
train_t,  785, 29512, -27.900317,    8, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.102, speed 27.902, term collision
train,    786, 29514, 37.581363,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.275, speed 19.862, term collision
train_t,  786, 29514, 37.581363,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.275, speed 19.862, term collision
train,    787, 29516, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.614, term collision
train_t,  787, 29516, -45.000000,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.614, term collision
train,    788, 29518, 78.990275,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.855, term collision
train_t,  788, 29518, 78.990275,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.855, term collision
train,    789, 29520, 46.091064,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.265, speed 25.338, term collision
train_t,  789, 29520, 46.091064,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.265, speed 25.338, term collision
train,    790, 29522, 108.839672,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.134, speed 19.362, term collision
train_t,  790, 29522, 108.839672,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.134, speed 19.362, term collision
train,    791, 29524, -18.000251,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.716, term collision
train_t,  791, 29524, -18.000251,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.716, term collision
train,    792, 29542, -21.998623,   18, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.030, speed 25.823, term collision
train_t,  792, 29542, -21.998623,   18, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.030, speed 25.823, term collision
train,    793, 29604, 35.070434,   62, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.607, speed 26.013, term success
train_t,  793, 29604, 35.070434,   62, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.607, speed 26.013, term success
train,    794, 29682, 68.446937,   78, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.838, speed 26.154, term success
train_t,  794, 29682, 68.446937,   78, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.838, speed 26.154, term success
train,    795, 29684, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.146, speed 21.669, term collision
train_t,  795, 29684, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.146, speed 21.669, term collision
train,    796, 29716, 114.712452,   32, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.647, speed 21.900, term success
train_t,  796, 29716, 114.712452,   32, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.647, speed 21.900, term success
train,    797, 29765, -5.648620,   49, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.173, speed 25.052, term collision
train_t,  797, 29765, -5.648620,   49, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.173, speed 25.052, term collision
train,    798, 29834, 103.535910,   69, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.653, term collision
train_t,  798, 29834, 103.535910,   69, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.653, term collision
train,    799, 29836, 26.185331,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.207, speed 24.077, term collision
train_t,  799, 29836, 26.185331,    2, 1.00,    1, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.207, speed 24.077, term collision
train,    800, 29838, -7.729389,    2, 1.00,    1, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.504, term collision
train_t,  800, 29838, -7.729389,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.504, term collision
update,   800,   16,  29838, -30.000000, -0.000000
val,      800, 104.972163, 0.4647,  10.3746,   0.2371, 0.2995,  21.0497, timeout 0.0000, progress 0.3861, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:9/20|success:11/20
val_t,    800, 29838, 104.972163, 0.4647,  10.3746,   0.2371, 0.2995,  21.0497, timeout 0.0000, progress 0.3861, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:9/20|success:11/20
train,    801, 29898, -20.552497,   60, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.446, speed 22.643, term collision
train_t,  801, 29898, -20.552497,   60, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.446, speed 22.643, term collision
train,    802, 29902, 2.933114,    4, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.076, speed 20.601, term collision
train_t,  802, 29902, 2.933114,    4, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.076, speed 20.601, term collision
train,    803, 29998, 145.000000,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 27.982, term collision
train_t,  803, 29998, 145.000000,   96, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 27.982, term collision
train,    804, 30118, 115.014248,  120, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.470, speed 24.683, term success
train_t,  804, 30118, 115.014248,  120, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.470, speed 24.683, term success
train,    805, 30157, 49.890632,   39, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 20.146, term collision
train_t,  805, 30157, 49.890632,   39, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 20.146, term collision
train,    806, 30227, 57.670478,   70, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.531, speed 23.038, term collision
train_t,  806, 30227, 57.670478,   70, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.531, speed 23.038, term collision
train,    807, 30244, 77.197662,   17, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.037, speed 25.448, term collision
train_t,  807, 30244, 77.197662,   17, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.037, speed 25.448, term collision
