init,     2026-04-23 11:48:26.783522
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=52, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     52
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 8, -40.654683,    8, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.965, term collision
train,    1602, 62396, 145.000000,   17, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.697, speed 27.858, term collision
train_t,  1602, 62396, 145.000000,   17, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.697, speed 27.858, term collision
train,    1603, 62492, 51.959979,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.406, term collision
train_t,  1603, 62492, 51.959979,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.406, term collision
train,    1604, 62494, -16.503759,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.503, term collision
train_t,  1604, 62494, -16.503759,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.503, term collision
train,    1605, 62606, 225.000000,  112, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.617, term success
train_t,  1605, 62606, 225.000000,  112, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.617, term success
train,    1606, 62643, 70.616362,   37, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.305, speed 28.636, term success
train_t,  1606, 62643, 70.616362,   37, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.305, speed 28.636, term success
train,    1607, 62645, 74.839268,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.104, speed 22.006, term collision
train_t,  1607, 62645, 74.839268,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.104, speed 22.006, term collision
train,    1608, 62698, -3.570045,   53, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.417, speed 22.396, term collision
train_t,  1608, 62698, -3.570045,   53, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.417, speed 22.396, term collision
train,    1609, 62700, -10.444691,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.927, term collision
train_t,  1609, 62700, -10.444691,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.927, term collision
train,    1610, 62771, 145.000000,   71, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.705, speed 25.131, term collision
train_t,  1610, 62771, 145.000000,   71, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.705, speed 25.131, term collision
train,    1611, 62773, -28.045670,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 28.300, term collision
train_t,  1611, 62773, -28.045670,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 28.300, term collision
train,    1612, 62828, 64.899040,   55, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.863, speed 25.710, term success
train_t,  1612, 62828, 64.899040,   55, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.863, speed 25.710, term success
train,    1613, 62830, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.012, term collision
train_t,  1613, 62830, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.012, term collision
train,    1614, 62832, 83.716595,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.263, speed 25.076, term collision
train_t,  1614, 62832, 83.716595,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.263, speed 25.076, term collision
train,    1615, 62906, 121.925560,   74, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.704, speed 25.836, term collision
train_t,  1615, 62906, 121.925560,   74, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.704, speed 25.836, term collision
train,    1616, 62937, 97.565857,   31, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.394, speed 27.818, term collision
train_t,  1616, 62937, 97.565857,   31, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.394, speed 27.818, term collision
train,    1617, 63002, 11.057996,   65, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.641, speed 19.544, term success
train_t,  1617, 63002, 11.057996,   65, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.641, speed 19.544, term success
train,    1618, 63095, 113.147124,   93, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.785, term collision
train_t,  1618, 63095, 113.147124,   93, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.785, term collision
train,    1619, 63204, 72.171347,  109, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.743, speed 28.513, term success
train_t,  1619, 63204, 72.171347,  109, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.743, speed 28.513, term success
train,    1620, 63242, 101.564642,   38, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.371, speed 26.182, term collision
train_t,  1620, 63242, 101.564642,   38, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.371, speed 26.182, term collision
train,    1621, 63250, 30.780088,    8, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.498, term collision
train_t,  1621, 63250, 30.780088,    8, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.498, term collision
train,    1622, 63278, 82.108042,   28, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.344, speed 23.454, term collision
train_t,  1622, 63278, 82.108042,   28, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.344, speed 23.454, term collision
train,    1623, 63319, -15.000000,   41, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 25.971, term success
train_t,  1623, 63319, -15.000000,   41, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 25.971, term success
train,    1624, 63346, -43.466304,   27, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.041, speed 23.601, term collision
train_t,  1624, 63346, -43.466304,   27, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.041, speed 23.601, term collision
train,    1625, 63455, 150.151824,  109, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.808, term success
train_t,  1625, 63455, 150.151824,  109, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.808, term success
train,    1626, 63575, -15.000000,  120, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 21.650, term success
train_t,  1626, 63575, -15.000000,  120, 0.00,    3, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 21.650, term success
train,    1627, 63577, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.110, term collision
train_t,  1627, 63577, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.110, term collision
train,    1628, 63676, 166.707803,   99, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.676, speed 24.284, term success
train_t,  1628, 63676, 166.707803,   99, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.676, speed 24.284, term success
train,    1629, 63744, 67.616302,   68, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.396, speed 23.416, term collision
train_t,  1629, 63744, 67.616302,   68, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.396, speed 23.416, term collision
train,    1630, 63864, 70.959552,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.499, speed 24.760, term success
train_t,  1630, 63864, 70.959552,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.499, speed 24.760, term success
train,    1631, 63906, -17.821073,   42, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.350, speed 27.040, term collision
train_t,  1631, 63906, -17.821073,   42, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.350, speed 27.040, term collision
train,    1632, 63939, 143.412305,   33, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.564, speed 26.782, term success
train_t,  1632, 63939, 143.412305,   33, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.564, speed 26.782, term success
train,    1633, 64037, 222.505420,   98, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 21.560, term success
train_t,  1633, 64037, 222.505420,   98, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 21.560, term success
train,    1634, 64118, 41.669257,   81, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.806, term collision
train_t,  1634, 64118, 41.669257,   81, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.806, term collision
train,    1635, 64178, 71.074910,   60, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.136, speed 25.094, term collision
train_t,  1635, 64178, 71.074910,   60, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.136, speed 25.094, term collision
train,    1636, 64210, 144.530308,   32, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.873, term success
train_t,  1636, 64210, 144.530308,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.873, term success
train,    1637, 64269, -2.285990,   59, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.581, speed 24.889, term collision
train_t,  1637, 64269, -2.285990,   59, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.581, speed 24.889, term collision
train,    1638, 64271, 101.687099,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.932, term collision
train_t,  1638, 64271, 101.687099,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.932, term collision
train,    1639, 64279, 60.882847,    8, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.159, term collision
train_t,  1639, 64279, 60.882847,    8, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.159, term collision
train,    1640, 64373, 25.533014,   94, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.843, speed 21.051, term success
train_t,  1640, 64373, 25.533014,   94, 0.00,   19, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.843, speed 21.051, term success
train,    1641, 64410, -16.597668,   37, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.065, speed 20.788, term collision
train_t,  1641, 64410, -16.597668,   37, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.065, speed 20.788, term collision
train,    1642, 64495, 27.371977,   85, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.124, term success
train_t,  1642, 64495, 27.371977,   85, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.124, term success
train,    1643, 64552, 225.000000,   57, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.656, term success
train_t,  1643, 64552, 225.000000,   57, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.656, term success
train,    1644, 64591, 84.391318,   39, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.632, speed 23.430, term collision
train_t,  1644, 64591, 84.391318,   39, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.632, speed 23.430, term collision
train,    1645, 64700, 155.464459,  109, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 24.537, term success
train_t,  1645, 64700, 155.464459,  109, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 24.537, term success
train,    1646, 64751, -45.000000,   51, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.159, speed 18.500, term collision
train_t,  1646, 64751, -45.000000,   51, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.159, speed 18.500, term collision
train,    1647, 64858, 26.569982,  107, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.613, speed 22.239, term success
train_t,  1647, 64858, 26.569982,  107, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.613, speed 22.239, term success
train,    1648, 64954, 117.816997,   96, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.969, term collision
train_t,  1648, 64954, 117.816997,   96, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.969, term collision
train,    1649, 65050, 159.751308,   96, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.639, speed 23.399, term success
train_t,  1649, 65050, 159.751308,   96, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.639, speed 23.399, term success
train,    1650, 65052, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.204, speed 26.563, term collision
train_t,  1650, 65052, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.204, speed 26.563, term collision
update,   1650,   33,  65052, -22.764176, -0.000000
train,    1651, 65172, 179.956899,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 21.962, term success
train_t,  1651, 65172, 179.956899,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 21.962, term success
train,    1652, 65174, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.744, term collision
train_t,  1652, 65174, -45.000000,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.744, term collision
train,    1653, 65258, 116.762206,   84, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.465, speed 28.300, term collision
train_t,  1653, 65258, 116.762206,   84, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.465, speed 28.300, term collision
train,    1654, 65297, 79.420100,   39, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.305, speed 26.078, term collision
train_t,  1654, 65297, 79.420100,   39, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.305, speed 26.078, term collision
train,    1655, 65299, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.390, term collision
train_t,  1655, 65299, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.390, term collision
train,    1656, 65310, -45.000000,   11, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.763, term collision
train_t,  1656, 65310, -45.000000,   11, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.763, term collision
train,    1657, 65312, 29.629378,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.180, term collision
train_t,  1657, 65312, 29.629378,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.180, term collision
train,    1658, 65314, -25.601119,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.030, speed 24.416, term collision
train_t,  1658, 65314, -25.601119,    2, 1.00,    1, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.030, speed 24.416, term collision
train,    1659, 65316, 35.971253,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.689, term collision
train_t,  1659, 65316, 35.971253,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.689, term collision
train,    1660, 65324, 9.706396,    8, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.096, term collision
train_t,  1660, 65324, 9.706396,    8, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.096, term collision
train,    1661, 65444, 173.583446,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.402, term success
train_t,  1661, 65444, 173.583446,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.402, term success
train,    1662, 65564, 191.760993,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.395, speed 23.757, term success
train_t,  1662, 65564, 191.760993,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.395, speed 23.757, term success
train,    1663, 65603, 64.142170,   39, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.381, speed 24.647, term collision
train_t,  1663, 65603, 64.142170,   39, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.381, speed 24.647, term collision
train,    1664, 65621, 40.087302,   18, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.169, speed 22.247, term collision
train_t,  1664, 65621, 40.087302,   18, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.169, speed 22.247, term collision
train,    1665, 65687, 11.998022,   66, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.738, speed 22.396, term collision
train_t,  1665, 65687, 11.998022,   66, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.738, speed 22.396, term collision
train,    1666, 65750, 211.545669,   63, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.472, term success
train_t,  1666, 65750, 211.545669,   63, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.472, term success
train,    1667, 65824, -29.224447,   74, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.377, speed 20.531, term collision
